pub_year,country_code,cpc_broad_class,patent_count
2014,TR,Agriculture related,1
2014,TR,Data process related,2
2014,TW,Agriculture related,349
2014,TW,Data process related,8278
2014,TW,Mining related,10
2014,UA,Agriculture related,119
2014,UA,Data process related,22
2014,UA,Mining related,18
2014,US,Agriculture related,9375
2014,US,Data process related,117112
2014,US,Mining related,4931
2014,UY,Agriculture related,99
2014,UY,Data process related,8
2014,VN,Agriculture related,1
2014,WO,Agriculture related,2613
2014,WO,Data process related,24395
2014,WO,Mining related,3036
2014,ZA,Agriculture related,160
2014,ZA,Data process related,147
2014,ZA,Mining related,92
2015,AP,Agriculture related,47
2015,AP,Data process related,51
2015,AP,Mining related,42
2015,AR,Agriculture related,387
2015,AR,Data process related,110
2015,AR,Mining related,120
2015,AT,Agriculture related,59
2015,AT,Data process related,114
2015,AT,Mining related,15
2015,AU,Agriculture related,1225
2015,AU,Data process related,3219
2015,AU,Mining related,1652
2015,BE,Agriculture related,32
2015,BE,Data process related,24
2015,BG,Agriculture related,1
2015,BG,Data process related,1
2015,BG,Mining related,2
2015,BR,Agriculture related,1158
2015,BR,Data process related,1208
2015,BR,Mining related,602
2015,CA,Agriculture related,1299
2015,CA,Data process related,3635
2015,CA,Mining related,2146
2015,CH,Agriculture related,19
2015,CH,Data process related,51
2015,CH,Mining related,7
2015,CL,Agriculture related,158
2015,CL,Data process related,43
2015,CL,Mining related,40
2015,CN,Agriculture related,14520
2015,CN,Data process related,53423
2015,CN,Mining related,5688
2015,CO,Agriculture related,46
2015,CO,Data process related,8
2015,CO,Mining related,17
2015,CR,Agriculture related,51
2015,CR,Data process related,8
2015,CU,Agriculture related,1
2015,CY,Agriculture related,44
2015,CY,Data process related,26
2015,CY,Mining related,2
2015,CZ,Agriculture related,20
2015,CZ,Data process related,9
2015,CZ,Mining related,4
2015,DE,Agriculture related,1046
2015,DE,Data process related,4164
2015,DE,Mining related,161
2015,DK,Agriculture related,204
2015,DK,Data process related,112
2015,DK,Mining related,94
2015,DO,Agriculture related,7
2015,DO,Data process related,5
2015,EA,Agriculture related,159
2015,EA,Data process related,51
2015,EA,Mining related,135
2015,EC,Agriculture related,22
2015,EC,Data process related,2
2015,EC,Mining related,4
2015,EE,Data process related,4
2015,EG,Agriculture related,3
2015,EG,Mining related,9
2015,EP,Agriculture related,3375
2015,EP,Data process related,20916
2015,EP,Mining related,2011
2015,ES,Agriculture related,531
2015,ES,Data process related,638
2015,ES,Mining related,35
2015,FI,Agriculture related,33
2015,FI,Data process related,67
2015,FI,Mining related,23
2015,FR,Agriculture related,558
2015,FR,Data process related,1411
2015,FR,Mining related,99
2015,GB,Agriculture related,496
2015,GB,Data process related,3480
2015,GB,Mining related,1112
2015,GE,Agriculture related,6
2015,GE,Mining related,4
2015,GR,Agriculture related,43
2015,GR,Data process related,26
2015,GT,Agriculture related,12
2015,GT,Data process related,2
2015,HK,Agriculture related,59
2015,HK,Data process related,527
2015,HK,Mining related,18
2015,HN,Agriculture related,2
2015,HN,Data process related,1
2015,HR,Agriculture related,32
2015,HR,Data process related,19
2015,HR,Mining related,5
2015,HU,Agriculture related,49
2015,HU,Data process related,23
2015,HU,Mining related,1
2015,IE,Agriculture related,5
2015,IE,Data process related,17
2015,IE,Mining related,3
2015,IL,Agriculture related,262
2015,IL,Data process related,447
2015,IL,Mining related,6
2015,IN,Agriculture related,292
2015,IN,Data process related,1541
2015,IN,Mining related,102
2015,IT,Agriculture related,113
2015,IT,Data process related,139
2015,IT,Mining related,11
2015,JO,Mining related,2
2015,JP,Agriculture related,1308
2015,JP,Data process related,19542
2015,JP,Mining related,143
2015,KR,Agriculture related,3548
2015,KR,Data process related,27277
2015,KR,Mining related,593
2015,LT,Agriculture related,5
2015,LT,Data process related,2
2015,LU,Agriculture related,3
2015,LU,Data process related,10
2015,LU,Mining related,1
2015,MA,Agriculture related,13
2015,MA,Data process related,15
2015,MA,Mining related,3
2015,MD,Agriculture related,1
2015,MD,Data process related,5
2015,ME,Mining related,2
2015,MX,Agriculture related,307
2015,MX,Data process related,454
2015,MX,Mining related,375
2015,MY,Agriculture related,41
2015,MY,Data process related,138
2015,MY,Mining related,83
2015,NI,Agriculture related,4
2015,NI,Data process related,1
2015,NI,Mining related,1
2015,NL,Agriculture related,129
2015,NL,Data process related,70
2015,NL,Mining related,19
2015,NO,Agriculture related,33
2015,NO,Data process related,63
2015,NO,Mining related,557
2015,NZ,Agriculture related,144
2015,NZ,Data process related,102
2015,NZ,Mining related,25
2015,PE,Agriculture related,48
2015,PE,Data process related,20
2015,PE,Mining related,22
2015,PH,Agriculture related,171
2015,PH,Data process related,137
2015,PH,Mining related,5
2015,PL,Agriculture related,233
2015,PL,Data process related,116
2015,PL,Mining related,62
2015,PT,Agriculture related,119
2015,PT,Data process related,51
2015,PT,Mining related,2
2015,RO,Agriculture related,3
2015,RO,Data process related,9
2015,RO,Mining related,5
2015,RS,Agriculture related,22
2015,RS,Data process related,5
2015,RS,Mining related,2
2015,RU,Agriculture related,502
2015,RU,Data process related,1233
2015,RU,Mining related,496
2015,SA,Agriculture related,24
2015,SA,Data process related,6
2015,SA,Mining related,28
2015,SE,Agriculture related,38
2015,SE,Data process related,121
2015,SE,Mining related,32
2015,SG,Agriculture related,82
2015,SG,Data process related,675
2015,SG,Mining related,255
2015,SI,Agriculture related,43
2015,SI,Data process related,20
2015,SI,Mining related,1
2015,SK,Agriculture related,2
2015,SK,Data process related,2
2015,SK,Mining related,1
2015,SM,Agriculture related,2
2015,SM,Data process related,3
2015,TN,Agriculture related,10
2015,TN,Data process related,5
2015,TN,Mining related,2
2015,TR,Agriculture related,1
2015,TR,Data process related,5
2015,TW,Agriculture related,354
2015,TW,Data process related,8740
2015,TW,Mining related,12
2015,UA,Agriculture related,105
2015,UA,Data process related,14
2015,UA,Mining related,17
2015,US,Agriculture related,9100
2015,US,Data process related,113930
2015,US,Mining related,5404
2015,UY,Agriculture related,50
2015,UY,Data process related,1
2015,UY,Mining related,2
2015,WO,Agriculture related,2464
2015,WO,Data process related,22340
2015,WO,Mining related,3241
2015,ZA,Agriculture related,145
2015,ZA,Data process related,151
2015,ZA,Mining related,71
2016,AP,Agriculture related,59
2016,AP,Data process related,42
2016,AP,Mining related,31
2016,AR,Agriculture related,262
2016,AR,Data process related,97
2016,AR,Mining related,313
2016,AT,Agriculture related,54
2016,AT,Data process related,91
2016,AT,Mining related,10
2016,AU,Agriculture related,1249
2016,AU,Data process related,3365
2016,AU,Mining related,2040
2016,BE,Agriculture related,216
2016,BE,Data process related,93
2016,BE,Mining related,4
2016,BG,Data process related,2
2016,BR,Agriculture related,1238
2016,BR,Data process related,2013
2016,BR,Mining related,1161
2016,CA,Agriculture related,1316
2016,CA,Data process related,4307
2016,CA,Mining related,2139
2016,CH,Agriculture related,34
2016,CH,Data process related,50
2016,CH,Mining related,4
2016,CL,Agriculture related,108
2016,CL,Data process related,59
2016,CL,Mining related,68
2016,CN,Agriculture related,26304
2016,CN,Data process related,92449
2016,CN,Mining related,8163
2016,CO,Agriculture related,1
2016,CR,Agriculture related,39
2016,CR,Data process related,5
2016,CU,Agriculture related,12
2016,CU,Data process related,1
2016,CY,Agriculture related,33
2016,CY,Data process related,39
2016,CY,Mining related,8
2016,CZ,Agriculture related,15
2016,CZ,Data process related,11
2016,CZ,Mining related,6
2016,DE,Agriculture related,1078
2016,DE,Data process related,4142
2016,DE,Mining related,224
2016,DK,Agriculture related,239
2016,DK,Data process related,158
2016,DK,Mining related,118
2016,DO,Agriculture related,14
2016,DO,Data process related,3
2016,EA,Agriculture related,211
2016,EA,Data process related,63
2016,EA,Mining related,161
2016,EC,Agriculture related,14
2016,EC,Data process related,1
2016,EP,Agriculture related,3888
2016,EP,Data process related,23881
2016,EP,Mining related,2390
2016,ES,Agriculture related,514
2016,ES,Data process related,520
2016,ES,Mining related,26
2016,FI,Agriculture related,31
2016,FI,Data process related,65
2016,FI,Mining related,12
2016,FR,Agriculture related,548
2016,FR,Data process related,1751
2016,FR,Mining related,117
2016,GB,Agriculture related,448
2016,GB,Data process related,3180
2016,GB,Mining related,1517
2016,GR,Agriculture related,32
2016,GR,Data process related,21
2016,GT,Agriculture related,5
2016,HK,Agriculture related,128
2016,HK,Data process related,706
2016,HK,Mining related,21
2016,HR,Agriculture related,39
2016,HR,Data process related,13
2016,HR,Mining related,3
2016,HU,Agriculture related,162
2016,HU,Data process related,62
2016,HU,Mining related,9
2016,IE,Agriculture related,33
2016,IE,Data process related,39
2016,IE,Mining related,1
2016,IL,Agriculture related,251
2016,IL,Data process related,467
2016,IL,Mining related,9
2016,IN,Agriculture related,1
2016,IN,Data process related,2
2016,IT,Agriculture related,45
2016,IT,Data process related,35
2016,IT,Mining related,3
2016,JO,Data process related,1
2016,JO,Mining related,5
2016,JP,Agriculture related,1385
2016,JP,Data process related,20151
2016,JP,Mining related,132
2016,KR,Agriculture related,3641
2016,KR,Data process related,26890
2016,KR,Mining related,617
2016,LT,Agriculture related,28
2016,LT,Data process related,14
2016,LU,Agriculture related,4
2016,LU,Data process related,17
2016,LV,Agriculture related,3
2016,MA,Agriculture related,35
2016,MA,Data process related,18
2016,MA,Mining related,4
2016,MD,Agriculture related,2
2016,MD,Data process related,2
2016,ME,Agriculture related,7
2016,MX,Agriculture related,443
2016,MX,Data process related,1031
2016,MX,Mining related,671
2016,MY,Agriculture related,66
2016,MY,Data process related,126
2016,MY,Mining related,79
2016,NI,Agriculture related,7
2016,NI,Data process related,1
2016,NL,Agriculture related,211
2016,NL,Data process related,129
2016,NL,Mining related,41
2016,NO,Agriculture related,52
2016,NO,Data process related,92
2016,NO,Mining related,840
2016,NZ,Agriculture related,126
2016,NZ,Data process related,73
2016,NZ,Mining related,15
2016,PE,Agriculture related,35
2016,PE,Data process related,16
2016,PE,Mining related,21
2016,PH,Agriculture related,125
2016,PH,Data process related,150
2016,PH,Mining related,3
2016,PL,Agriculture related,291
2016,PL,Data process related,133
2016,PL,Mining related,73
2016,PT,Agriculture related,129
2016,PT,Data process related,54
2016,PT,Mining related,7
2016,RO,Agriculture related,4
2016,RO,Data process related,8
2016,RO,Mining related,5
2016,RS,Agriculture related,30
2016,RS,Data process related,2
2016,RU,Agriculture related,899
2016,RU,Data process related,1705
2016,RU,Mining related,847
2016,SA,Agriculture related,5
2016,SA,Data process related,16
2016,SA,Mining related,23
2016,SE,Agriculture related,46
2016,SE,Data process related,128
2016,SE,Mining related,36
2016,SG,Agriculture related,56
2016,SG,Data process related,727
2016,SG,Mining related,200
2016,SI,Agriculture related,58
2016,SI,Data process related,23
2016,SI,Mining related,1
2016,SK,Agriculture related,7
2016,SK,Data process related,3
2016,SK,Mining related,1
2016,SM,Agriculture related,9
2016,SM,Mining related,1
2016,TN,Agriculture related,3
2016,TN,Data process related,5
2016,TN,Mining related,3
2016,TR,Agriculture related,6
2016,TR,Data process related,14
2016,TW,Agriculture related,402
2016,TW,Data process related,8190
2016,TW,Mining related,6
2016,UA,Agriculture related,108
2016,UA,Data process related,19
2016,UA,Mining related,9
2016,US,Agriculture related,8435
2016,US,Data process related,111977
2016,US,Mining related,5609
2016,UY,Agriculture related,56
2016,UY,Data process related,7
2016,WO,Agriculture related,2344
2016,WO,Data process related,22674
2016,WO,Mining related,2621
2016,ZA,Agriculture related,157
2016,ZA,Data process related,132
2016,ZA,Mining related,80
2017,AP,Agriculture related,7
2017,AP,Data process related,7
2017,AP,Mining related,8
2017,AR,Agriculture related,220
2017,AR,Data process related,85
2017,AR,Mining related,212
2017,AT,Agriculture related,53
2017,AT,Data process related,107
2017,AT,Mining related,14
2017,AU,Agriculture related,1223
2017,AU,Data process related,3309
2017,AU,Mining related,1631
2017,BE,Agriculture related,136
2017,BE,Data process related,89
2017,BE,Mining related,8
2017,BG,Data process related,2
2017,BR,Agriculture related,2075
2017,BR,Data process related,3712
2017,BR,Mining related,2031
2017,CA,Agriculture related,1389
2017,CA,Data process related,4028
2017,CA,Mining related,1918
2017,CH,Agriculture related,41
2017,CH,Data process related,61
2017,CH,Mining related,4
2017,CL,Agriculture related,101
2017,CL,Data process related,53
2017,CL,Mining related,38
2017,CN,Agriculture related,43766
2017,CN,Data process related,153392
2017,CN,Mining related,10816
2017,CO,Agriculture related,64
2017,CO,Data process related,31
2017,CO,Mining related,22
2017,CR,Agriculture related,26
2017,CR,Data process related,3
2017,CR,Mining related,1
2017,CU,Agriculture related,12
2017,CY,Agriculture related,48
2017,CY,Data process related,19
2017,CY,Mining related,8
2017,CZ,Agriculture related,7
2017,CZ,Data process related,14
2017,CZ,Mining related,6
2017,DE,Agriculture related,1075
2017,DE,Data process related,4681
2017,DE,Mining related,122
2017,DK,Agriculture related,292
2017,DK,Data process related,265
2017,DK,Mining related,162
2017,DO,Agriculture related,4
2017,DO,Data process related,5
2017,DO,Mining related,1
2017,EA,Agriculture related,181
2017,EA,Data process related,61
2017,EA,Mining related,150
2017,EC,Agriculture related,24
2017,EC,Data process related,4
2017,EC,Mining related,8
2017,EE,Agriculture related,3
2017,EE,Data process related,1
2017,EP,Agriculture related,4070
2017,EP,Data process related,24939
2017,EP,Mining related,2518
2017,ES,Agriculture related,769
2017,ES,Data process related,843
2017,ES,Mining related,45
2017,FI,Agriculture related,36
2017,FI,Data process related,44
2017,FI,Mining related,14
2017,FR,Agriculture related,536
2017,FR,Data process related,1637
2017,FR,Mining related,110
2017,GB,Agriculture related,467
2017,GB,Data process related,3689
2017,GB,Mining related,1715
2017,GE,Agriculture related,4
2017,GE,Data process related,2
