"year","country","agr_pat","dat_pat","min_pat","ene_pat","all_pat","TIDR_all","TIDR_agr","TIDR_min","TIDR_log","TIDR_nuc","TIDR_wind","TIDR_solar","TIDR_bio"
2003,"Jamaica",NA,NA,NA,NA,NA,90.5660377358491,92.3076923076923,100,85.9154929577465,90.9090909090909,92.3076923076923,88.6792452830189,95.4545454545455
2003,"Kazakhstan",NA,NA,NA,NA,NA,74.1973840665874,78.2178217821782,73.6842105263158,61.5789473684211,91.8032786885246,73.6363636363636,75.9259259259259,85.5072463768116
2003,"Kenya",NA,NA,NA,NA,NA,65.0837988826816,66.9421487603306,73.6842105263158,63.6942675159236,69.2307692307692,61.0169491525424,71.3414634146341,48.7179487179487
2003,"Kuwait",NA,NA,NA,NA,NA,80.9055118110236,94.5054945054945,81.8181818181818,77.34375,95.8333333333333,70.0854700854701,86.046511627907,72.5
2003,"Kyrgyzstan",NA,NA,NA,NA,NA,60.9302325581395,55.8823529411765,50,41.8181818181818,72.7272727272727,78.4313725490196,70.2127659574468,45.4545454545455
2003,"Lebanon",NA,NA,NA,NA,NA,32.3809523809524,47.9591836734694,-5.88235294117647,12.4031007751938,73.3333333333333,39.2045454545455,24.2857142857143,42.5
2003,"Lesotho",NA,NA,NA,NA,NA,76.5957446808511,66.6666666666667,33.3333333333333,58.3333333333333,100,100,100,60
2003,"Madagascar",NA,NA,NA,NA,NA,87.3118279569892,100,71.4285714285714,85.5932203389831,100,81.6793893129771,87.5,89.6551724137931
2003,"Malawi",NA,NA,NA,NA,NA,75.6446991404011,80.327868852459,90.9090909090909,54.2553191489362,94.7368421052632,89.2307692307692,78.9473684210526,78.2608695652174
2003,"Maldives",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2003,"Mali",NA,NA,NA,NA,NA,84.2783505154639,95.7446808510638,72.2222222222222,66.9724770642202,100,90.5405405405405,92.7083333333333,88.2352941176471
2003,"Malta",NA,NA,NA,NA,NA,81.941309255079,91.0714285714286,100,80,53.8461538461538,76.3636363636364,89.344262295082,80.6451612903226
2003,"Mauritania",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2003,"Mauritius",NA,NA,NA,NA,NA,77.3584905660377,78.125,76.4705882352941,64.2857142857143,77.4193548387097,76.875,84.9206349206349,88.2352941176471
2003,"Mongolia",NA,NA,NA,NA,NA,90.5325443786982,88.2352941176471,91.304347826087,80.7228915662651,100,95.8333333333333,90.1639344262295,100
2003,"Montserrat",NA,NA,NA,NA,NA,53.125,100,-Inf,50,NA,40,44.4444444444444,100
2003,"Mozambique",NA,NA,NA,NA,NA,76.8674698795181,81.8181818181818,30,66.40625,75,84.4660194174757,84.0579710144928,85.1851851851852
2003,"Namibia",NA,NA,NA,NA,NA,46.1883408071749,52,0,45.9016393442623,50,55.3191489361702,47.1698113207547,18.75
2003,"Nepal",NA,NA,NA,NA,NA,98.7603305785124,100,90.9090909090909,96.7213114754098,100,100,100,100
2003,"New Caledonia",NA,NA,NA,NA,NA,85.3427895981088,91.1111111111111,71.4285714285714,84.4827586206897,100,87.1794871794872,79.8076923076923,90.9090909090909
2003,"Nicaragua",NA,NA,NA,NA,NA,81.6810344827586,83.1168831168831,75,69.5238095238095,95.4545454545455,85.8156028368794,89.4117647058824,68.1818181818182
2003,"Niger",NA,NA,NA,NA,NA,84,92.8571428571429,83.3333333333333,73.4375,77.7777777777778,93.3333333333333,87.2340425531915,80.7692307692308
2003,"Nigeria",NA,NA,NA,NA,NA,97.2327044025157,95.959595959596,100,95.0892857142857,100,96.9135802469136,98.4251968503937,100
2003,"North Macedonia",NA,NA,NA,NA,NA,80.4088586030664,81.3953488372093,94.4444444444444,83.0769230769231,77.7777777777778,77.4193548387097,77.9661016949153,84.0909090909091
2003,"Oman",NA,NA,NA,NA,NA,-1066.66666666667,-Inf,NA,-Inf,-Inf,-1900,-Inf,0
2003,"Pakistan",NA,NA,NA,NA,NA,76.4792899408284,74.2574257425743,79.1666666666667,64.0287769784173,86.5384615384615,76.6666666666667,83.8983050847458,83.8709677419355
2003,"Papua New Guinea",NA,NA,NA,NA,NA,82.1428571428571,87.3015873015873,100,76.1194029850746,84.2105263157895,80,87.0967741935484,74.0740740740741
2003,"Paraguay",NA,NA,NA,NA,NA,86.7796610169491,93.6170212765958,60,90.9090909090909,100,86.3157894736842,81.1320754716981,70.5882352941177
2003,"Philippines",NA,NA,NA,NA,NA,43.9947780678851,70.9677419354839,78.125,42.5675675675676,45.0980392156863,46.8085106382979,9.93788819875776,54.8387096774194
2003,"Qatar",NA,NA,NA,NA,NA,79.6,88.8888888888889,96.969696969697,65.7894736842105,94.7368421052632,78.7878787878788,83.3333333333333,81.8181818181818
2003,"Rwanda",NA,NA,NA,NA,NA,90.4,95.1219512195122,100,71.4285714285714,100,94.4444444444444,98.3050847457627,100
2003,"St. Kitts & Nevis",NA,NA,NA,NA,NA,83.7606837606838,90.9090909090909,100,47.0588235294118,80,86.1111111111111,92.5,100
2003,"St. Lucia",NA,NA,NA,NA,NA,67.51269035533,91.6666666666667,100,41.4634146341463,90,85.5072463768116,53.8461538461538,60
2003,"St. Vincent & Grenadines",NA,NA,NA,NA,NA,78.2051282051282,73.6842105263158,50,67.5675675675676,83.3333333333333,86.8421052631579,81.8181818181818,80
2003,"Samoa",NA,NA,NA,NA,NA,87.9518072289157,80,100,64.2857142857143,100,100,85,100
2003,"São Tomé & Príncipe",NA,NA,NA,NA,NA,81.1320754716981,66.6666666666667,100,66.6666666666667,100,100,88.8888888888889,66.6666666666667
2003,"Senegal",NA,NA,NA,NA,NA,65.1331719128329,78.2608695652174,80,49.1803278688525,83.3333333333333,64.2857142857143,67.7083333333333,84.375
2003,"Seychelles",NA,NA,NA,NA,NA,98.6754966887417,100,100,97.1014492753623,100,97.5903614457831,100,100
2003,"Solomon Islands",NA,NA,NA,NA,NA,94.9152542372881,100,NA,91.6666666666667,100,NA,NA,100
2003,"Sri Lanka",NA,NA,NA,NA,NA,78.2608695652174,82.0224719101124,91.1764705882353,79.5620437956204,80.7017543859649,73.3695652173913,74.6575342465753,86.046511627907
2003,"Sudan",NA,NA,NA,NA,NA,96.037296037296,97.3451327433628,100,94.2028985507246,80,95.8904109589041,100,100
2003,"Suriname",NA,NA,NA,NA,NA,76.3005780346821,87.0967741935484,100,61.1111111111111,87.5,80,85.7142857142857,66.6666666666667
2003,"Syria",NA,NA,NA,NA,NA,60.1049868766404,23.6111111111111,-43.75,74.5454545454545,46.6666666666667,80.2816901408451,79.1666666666667,82.3529411764706
2003,"Thailand",NA,NA,NA,NA,NA,-30.0738007380074,-26.4,17.6470588235294,-90.8629441624365,-23.3333333333333,-11.7647058823529,-12.4463519313305,-51.2820512820513
2003,"Togo",NA,NA,NA,NA,NA,83.0409356725146,91.6666666666667,-100,75.7142857142857,100,91.6666666666667,80.6451612903226,100
2003,"Tonga",NA,NA,NA,NA,NA,100,100,NA,100,NA,100,100,100
2003,"Trinidad & Tobago",NA,NA,NA,NA,NA,49.3946731234867,47.8260869565217,83.3333333333333,64.1975308641975,72.2222222222222,48.9655172413793,33.6734693877551,42.1052631578947
2003,"Turks & Caicos Islands",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
2003,"Tuvalu",NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,-Inf,NA,NA
2003,"Uganda",NA,NA,NA,NA,NA,85.7142857142857,90.3846153846154,93.75,69.6969696969697,97.2222222222222,93.8775510204082,88.0597014925373,84.8484848484848
2003,"United Arab Emirates",NA,NA,NA,NA,NA,12.4,57.4850299401198,NA,-32.0833333333333,38.8059701492537,NA,NA,65.3846153846154
2003,"Tanzania",NA,NA,NA,NA,NA,97.2826086956522,92.6829268292683,96.4285714285714,98.469387755102,95.8333333333333,100,100,91.2280701754386
2003,"Venezuela",NA,NA,NA,NA,NA,64.9045521292217,76.4044943820225,58.3333333333333,46.8531468531469,71.7391304347826,66.1616161616162,70,74.5098039215686
2003,"Vietnam",NA,NA,NA,NA,NA,66.9491525423729,68.9075630252101,91.8367346938776,71.0982658959538,95.2380952380952,47.3684210526316,58.8235294117647,70.6666666666667
2003,"Wallis & Futuna",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2003,"Zambia",NA,NA,NA,NA,NA,90.8045977011494,94.3181818181818,93.75,84.297520661157,92.8571428571429,93.9393939393939,91.7808219178082,91.6666666666667
2003,"Zimbabwe",NA,NA,NA,NA,NA,64.3799472295514,49.2307692307692,50,54.8780487804878,80,76.3636363636364,66.2162162162162,75
2004,"Albania",NA,NA,NA,NA,NA,89.4977168949772,89.7058823529412,83.3333333333333,86.0294117647059,96.1538461538462,91.6666666666667,93.5897435897436,85.7142857142857
2004,"Andorra",NA,NA,NA,NA,NA,85.3403141361257,85,0,73.469387755102,90,97.9166666666667,90.5660377358491,60
2004,"Angola",NA,NA,NA,NA,NA,92.5373134328358,95.2380952380952,96.2962962962963,91.747572815534,94.5945945945946,92.2222222222222,90.7142857142857,93.6507936507936
2004,"Anguilla",NA,NA,NA,NA,NA,64.5161290322581,100,80,37.9310344827586,100,100,77.7777777777778,80
2004,"Armenia",NA,NA,NA,NA,NA,78.9317507418398,76.7441860465116,46.1538461538462,66.6666666666667,66.6666666666667,86.1111111111111,81.0810810810811,96.2962962962963
2004,"Aruba",NA,NA,NA,NA,NA,76.6917293233083,NA,NA,78.1818181818182,74.1379310344828,NA,NA,80
2004,"Azerbaijan",NA,NA,NA,NA,NA,88.1209503239741,91.8367346938776,93.3333333333333,80.3571428571429,97.0588235294118,86.7647058823529,90.4761904761905,96.969696969697
2004,"Bahamas",NA,NA,NA,NA,NA,61.4678899082569,12.5,33.3333333333333,42.3076923076923,75,79.4117647058823,75,50
2004,"Bahrain",NA,NA,NA,NA,NA,86.6255144032922,92.7536231884058,80,72.4770642201835,86.1111111111111,90.9090909090909,93.8775510204082,84.375
2004,"Bangladesh",NA,NA,NA,NA,NA,89.0207715133531,94.392523364486,92,78.6324786324786,95.2380952380952,91.3294797687861,85.8333333333333,91.304347826087
2004,"Barbados",NA,NA,NA,NA,NA,81.0126582278481,75,88.8888888888889,68.1818181818182,94.4444444444444,90.625,79.8165137614679,64.7058823529412
2004,"Belarus",NA,NA,NA,NA,NA,34.2896174863388,52.3809523809524,55.5555555555556,-11.3333333333333,66.6666666666667,34.5744680851064,40.5228758169935,62.5
2004,"Belize",NA,NA,NA,NA,NA,84.9246231155779,78.125,100,75,85.7142857142857,90.3225806451613,97.5,55.5555555555556
2004,"Benin",NA,NA,NA,NA,NA,89.3700787401575,100,100,73.9583333333333,100,98.1818181818182,97.8723404255319,100
2004,"Bolivia",NA,NA,NA,NA,NA,83.8879159369527,96.7741935483871,75,71.1111111111111,94.1176470588235,83.5526315789474,84.070796460177,97.5609756097561
2004,"Bosnia & Herzegovina",NA,NA,NA,NA,NA,67.9841897233202,73.8738738738739,76.9230769230769,57.9881656804734,64.2857142857143,66.8478260869565,72.8915662650602,73.7704918032787
2004,"Botswana",NA,NA,NA,NA,NA,68.796992481203,59.2592592592593,50,53.2467532467532,82.3529411764706,84.8484848484848,79.2452830188679,55.5555555555556
2004,"Brunei",NA,NA,NA,NA,NA,69.5431472081218,91.9354838709677,80,64.5569620253165,88.8888888888889,63.716814159292,54.5454545454545,77.4193548387097
2004,"Burkina Faso",NA,NA,NA,NA,NA,88.6567164179105,92.6829268292683,100,72.8155339805825,100,97.1830985915493,94.8717948717949,96.6666666666667
2004,"Burundi",NA,NA,NA,NA,NA,92.3664122137405,95.8333333333333,100,86.8421052631579,100,92.8571428571429,95.6521739130435,90.9090909090909
2004,"Cape Verde",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2004,"Cambodia",NA,NA,NA,NA,NA,89.8305084745763,97.7272727272727,88.8888888888889,82.2784810126582,100,90.2777777777778,86.7924528301887,100
2004,"Cameroon",NA,NA,NA,NA,NA,85.6060606060606,92.7272727272727,90,76.5957446808511,96.969696969697,83.5714285714286,90,92.3076923076923
2004,"Central African Republic",NA,NA,NA,NA,NA,89.1304347826087,100,100,76.3157894736842,100,100,95.2380952380952,100
2004,"Chile",NA,NA,NA,NA,NA,51.5033947623666,69.7368421052632,21.6216216216216,36.5,75.7142857142857,44.1176470588235,55.868544600939,59.7701149425287
2004,"Macao SAR China",NA,NA,NA,NA,NA,82.6732673267327,100,100,87.5,100,84.0909090909091,54.5454545454545,NA
2004,"Comoros",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2004,"Cook Islands",NA,NA,NA,NA,NA,100,100,NA,100,100,NA,NA,100
2004,"Côte d’Ivoire",NA,NA,NA,NA,NA,68.8421052631579,93.5483870967742,70,50,90,65.2542372881356,71.3114754098361,71.4285714285714
2004,"Dominica",NA,NA,NA,NA,NA,88.7218045112782,92.8571428571429,100,81.4814814814815,100,94.5945945945946,82.9268292682927,100
2004,"Eswatini",NA,NA,NA,NA,NA,0,-50,0,0,-25,11.1111111111111,25,28.5714285714286
2004,"Ethiopia",NA,NA,NA,NA,NA,98.1566820276498,96.6386554621849,96.6666666666667,97.1830985915493,100,99.3197278911565,99.1803278688525,97.6744186046512
2004,"Faroe Islands",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2004,"Fiji",NA,NA,NA,NA,NA,93.1972789115646,100,100,92.8571428571429,81.8181818181818,94.5054945054945,86.8852459016393,100
2004,"French Polynesia",NA,NA,NA,NA,NA,91.609977324263,97.3684210526316,100,89.8989898989899,94.1176470588235,89.5522388059701,90.0900900900901,100
2004,"Gabon",NA,NA,NA,NA,NA,83.0449826989619,88.4615384615385,100,72.2222222222222,88.8888888888889,84.6153846153846,88.135593220339,95.2380952380952
2004,"Gambia",NA,NA,NA,NA,NA,96.1325966850829,100,100,90.1960784313726,100,96.969696969697,96.6666666666667,100
2004,"Ghana",NA,NA,NA,NA,NA,90.5405405405405,88.034188034188,NA,89.7435897435898,97.8723404255319,NA,NA,100
2004,"Greenland",NA,NA,NA,NA,NA,88.5245901639344,100,100,84.2105263157895,100,91.6666666666667,84.6153846153846,80
2004,"Grenada",NA,NA,NA,NA,NA,87.4371859296482,84.2105263157895,100,75.609756097561,100,98.3606557377049,88.3333333333333,55.5555555555556
2004,"Guinea",NA,NA,NA,NA,NA,94.7136563876652,100,90,93.2432432432432,100,95.8333333333333,100,76.4705882352941
2004,"Guinea-Bissau",NA,NA,NA,NA,NA,91.8918918918919,100,100,82.3529411764706,100,100,100,100
2004,"Guyana",NA,NA,NA,NA,NA,92.4302788844621,94.3396226415094,100,93.75,87.5,96.6101694915254,93.6170212765958,57.1428571428571
2004,"Indonesia",NA,NA,NA,NA,NA,35.3,58,66.1290322580645,32.8205128205128,19.1011235955056,37.5494071146245,22.8395061728395,13.4831460674157
2004,"Iran",NA,NA,NA,NA,NA,68.7817258883249,65.2482269503546,46.8085106382979,70.0564971751412,77.6119402985075,74.3169398907104,66.3551401869159,68.1818181818182
2004,"Jamaica",NA,NA,NA,NA,NA,88.3516483516484,92.8571428571429,80,80.4347826086957,94.4444444444444,92.5675675675676,85.4545454545455,92.3076923076923
2004,"Kazakhstan",NA,NA,NA,NA,NA,75.9956942949408,92.3076923076923,69.2307692307692,68.4931506849315,90.9090909090909,71.551724137931,76.9230769230769,74.3243243243243
2004,"Kenya",NA,NA,NA,NA,NA,-248.888888888889,-242.857142857143,-33.3333333333333,-250,-150,-333.333333333333,-437.5,-50
2004,"Kiribati",NA,NA,NA,NA,NA,100,100,100,100,NA,100,100,NA
2004,"Kuwait",NA,NA,NA,NA,NA,77.7131782945737,87.7551020408163,81.8181818181818,73.015873015873,88.8888888888889,68.0672268907563,87.2340425531915,60
2004,"Kyrgyzstan",NA,NA,NA,NA,NA,78.4615384615385,82.9268292682927,81.25,54.0983606557377,88.8888888888889,86.3636363636364,85.4545454545455,100
2004,"Lebanon",NA,NA,NA,NA,NA,31.2280701754386,53.9325842696629,36.8421052631579,4.54545454545455,52.3809523809524,25.9259259259259,38.1679389312977,39.4736842105263
2004,"Lesotho",NA,NA,NA,NA,NA,74.1379310344828,63.6363636363636,66.6666666666667,70.5882352941177,88.8888888888889,83.3333333333333,100,40
2004,"Madagascar",NA,NA,NA,NA,NA,81.1918063314711,96.969696969697,100,84.1379310344828,79.3103448275862,69.8529411764706,77.1428571428572,88.8888888888889
2004,"Malawi",NA,NA,NA,NA,NA,75.5882352941177,68.9655172413793,92.3076923076923,49.4117647058824,92.8571428571429,86.7647058823529,92.5925925925926,76.1904761904762
2004,"Maldives",NA,NA,NA,NA,NA,90.2777777777778,100,60,88.0434782608696,91.6666666666667,89.8305084745763,92.6829268292683,86.9565217391304
2004,"Mali",NA,NA,NA,NA,NA,75.2777777777778,93.0232558139535,50,50.4424778761062,100,86.8852459016393,85.8823529411765,91.6666666666667
2004,"Malta",NA,NA,NA,NA,NA,77.9775280898876,84.2105263157895,87.5,81.0526315789474,15,82.7272727272727,77.7777777777778,78.9473684210526
2004,"Mauritania",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2004,"Mauritius",NA,NA,NA,NA,NA,79.0575916230366,77.7777777777778,86.3636363636364,67.9611650485437,78.3783783783784,82.5581395348837,81.0606060606061,85.7142857142857
2004,"Mongolia",NA,NA,NA,NA,NA,92.3976608187134,90.4761904761905,100,82.5581395348837,95.2380952380952,97.8947368421053,93.5483870967742,100
2004,"Montserrat",NA,NA,NA,NA,NA,58.8235294117647,100,100,-8.33333333333333,100,54.5454545454545,89.4736842105263,66.6666666666667
2004,"Mozambique",NA,NA,NA,NA,NA,81.6091954022989,89.7435897435898,72.7272727272727,75,76.9230769230769,83.6734693877551,86.0759493670886,75
2004,"Namibia",NA,NA,NA,NA,NA,44.1281138790036,47.0588235294118,22.2222222222222,32,7.69230769230769,49.1228070175439,61.5384615384615,46.4285714285714
2004,"New Caledonia",NA,NA,NA,NA,NA,84.6320346320346,93.4782608695652,80,85.3448275862069,100,84.8484848484848,79.6610169491525,75
2004,"Nicaragua",NA,NA,NA,NA,NA,85.1774530271399,87.3563218390805,100,77.1929824561403,75,89.041095890411,86.046511627907,87.5
2004,"Niger",NA,NA,NA,NA,NA,73.8775510204082,72.4137931034483,66.6666666666667,56.578947368421,77.7777777777778,81.6326530612245,96.2962962962963,63.6363636363636
2004,"North Macedonia",NA,NA,NA,NA,NA,81.591263650546,85.4166666666667,90.4761904761905,78.2945736434108,75,81.5642458100559,79.4117647058823,92.5
2004,"Oman",NA,NA,NA,NA,NA,93.0769230769231,94.9494949494949,100,98.2456140350877,96.6666666666667,85,94.0476190476191,94.2857142857143
2004,"Pakistan",NA,NA,NA,NA,NA,73.9687055476529,62.2448979591837,77.7777777777778,57.0469798657718,79.5454545454545,79.6791443850267,82.6771653543307,90.1408450704225
2004,"Papua New Guinea",NA,NA,NA,NA,NA,84.5,89.5522388059701,71.4285714285714,77.2727272727273,88.8888888888889,83.0188679245283,90.4109589041096,84.375
2004,"Paraguay",NA,NA,NA,NA,NA,87.5706214689266,89.1304347826087,50,92.6829268292683,94.1176470588235,88.9830508474576,79.0322580645161,86.9565217391304
2004,"Qatar",NA,NA,NA,NA,NA,77.3684210526316,81.7204301075269,82.8571428571429,67.0588235294118,82.6086956521739,82.8571428571429,85.8585858585859,71.9298245614035
2004,"Rwanda",NA,NA,NA,NA,NA,89.4160583941606,97.9591836734694,70,72.7272727272727,100,100,92.7272727272727,87.5
2004,"St. Kitts & Nevis",NA,NA,NA,NA,NA,94.2857142857143,100,100,87.5,100,95.2380952380952,93.0232558139535,100
2004,"St. Lucia",NA,NA,NA,NA,NA,68.8888888888889,93.75,80,45.8333333333333,100,76.6233766233766,67.741935483871,63.6363636363636
2004,"St. Vincent & Grenadines",NA,NA,NA,NA,NA,85.2760736196319,69.2307692307692,100,68.75,100,87.5,92.3076923076923,100
2004,"Samoa",NA,NA,NA,NA,NA,86.734693877551,100,100,80,92.3076923076923,81.4814814814815,88.4615384615385,75
2004,"São Tomé & Príncipe",NA,NA,NA,NA,NA,96.1538461538462,100,NA,92.8571428571429,100,100,100,NA
2004,"Senegal",NA,NA,NA,NA,NA,72.9306487695749,84,80,60.5042016806723,96,67.2897196261682,78.5714285714286,81.8181818181818
2004,"Seychelles",NA,NA,NA,NA,NA,97.6190476190476,98,100,98.4848484848485,100,95,100,95.4545454545455
2004,"Solomon Islands",NA,NA,NA,NA,NA,96.0526315789474,100,NA,94.4444444444444,90.9090909090909,NA,NA,100
2004,"Sri Lanka",NA,NA,NA,NA,NA,75.8953168044077,82.0754716981132,81.25,81.9444444444444,88.7096774193548,66.1375661375661,70,81.3953488372093
2004,"Sudan",NA,NA,NA,NA,NA,96.8152866242038,94.017094017094,100,96.1783439490446,95.2380952380952,98.6666666666667,100,100
2004,"Suriname",NA,NA,NA,NA,NA,83.1775700934579,95.4545454545455,100,77.9661016949153,100,78.5714285714286,81.25,71.4285714285714
2004,"Syria",NA,NA,NA,NA,NA,91.3907284768212,73.6842105263158,25,94.5945945945946,100,96.4285714285714,100,100
2004,"Thailand",NA,NA,NA,NA,NA,-35.663082437276,-4.44444444444444,13.2075471698113,-114.736842105263,-8,-27.1084337349398,-19.2622950819672,-43.6781609195402
2004,"Timor-Leste",NA,NA,NA,NA,NA,66.9014084507042,86.9565217391304,100,40.5405405405405,72.7272727272727,66.6666666666667,60,88.8888888888889
2004,"Togo",NA,NA,NA,NA,NA,83.4394904458599,88,66.6666666666667,61.5384615384615,100,91.304347826087,100,100
2004,"Tonga",NA,NA,NA,NA,NA,100,100,NA,100,NA,100,100,100
2004,"Trinidad & Tobago",NA,NA,NA,NA,NA,44.2822384428224,60.8695652173913,55.5555555555556,59.5505617977528,72.2222222222222,41.4814814814815,22.8260869565217,27.2727272727273
2004,"Turks & Caicos Islands",NA,NA,NA,NA,NA,42.8571428571429,NA,NA,42.8571428571429,NA,NA,NA,NA
2004,"Tuvalu",NA,NA,NA,NA,NA,86.3636363636364,100,NA,100,NA,70,100,NA
2004,"Uganda",NA,NA,NA,NA,NA,86.7783985102421,88.6792452830189,72.7272727272727,72.7272727272727,96,96.8421052631579,90.7692307692308,89.4736842105263
2004,"United Arab Emirates",NA,NA,NA,NA,NA,14.9090909090909,58.2887700534759,NA,-23.3449477351916,53.5714285714286,NA,NA,50
2004,"Tanzania",NA,NA,NA,NA,NA,87.6165113182423,82.8125,86.1111111111111,78.8659793814433,89.2857142857143,93.2098765432099,96.09375,93.6170212765958
2004,"Venezuela",NA,NA,NA,NA,NA,63.7662337662338,68.0412371134021,65.625,48.780487804878,81.8181818181818,66.1904761904762,60,79.1044776119403
2004,"Vietnam",NA,NA,NA,NA,NA,63.2839224629418,54.7445255474453,83.6363636363636,71.3513513513514,72.6190476190476,53.5714285714286,62.2516556291391,60.8695652173913
2004,"Wallis & Futuna",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2004,"Yemen",NA,NA,NA,NA,NA,91.0614525139665,96.1165048543689,100,85.6209150326797,93.5483870967742,92.1985815602837,91.3793103448276,87.5
2004,"Zambia",NA,NA,NA,NA,NA,87.037037037037,94.3820224719101,90,82.5757575757576,94.1176470588235,86.2068965517241,85.8974358974359,85.2941176470588
