period,reporterDesc,id,flowDesc,partnerDesc,cmdCode,cmdDesc,fobvalue,Category
2001,Malaysia,89500170,Export,Viet Nam,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",167522,Agriculture
2001,Malaysia,34782837,Import,Switzerland,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",NA,Agriculture
2001,Maldives,26446006,Import,USA,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2001,Mali,27613852,Import,Tunisia,8704,Vehicles; for the transport of goods,NA,Logistics
2001,Malta,36165391,Import,Netherlands,8434,Milking machines and dairy machinery,NA,Agriculture
2001,Mauritania,27279234,Import,Italy,8704,Vehicles; for the transport of goods,NA,Logistics
2001,Mauritius,34977646,Import,Germany,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
2001,Mexico,39923801,Import,Japan,842320,Weighing machines; scales for continuous weighing of goods on conveyors,70265,Logistics
2001,Mexico,27776836,Import,South Africa,8704,Vehicles; for the transport of goods,40100,Logistics
2001,Mexico,27776851,Import,USA,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",5541847,Logistics
2001,Mongolia,25769217,Import,Rep. of Korea,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2001,Montserrat,37744494,Import,Saint Kitts and Nevis,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",NA,Agriculture
2001,Morocco,42109523,Import,Brazil,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",0,Logistics
2001,Mozambique,27944396,Import,Austria,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2001,Myanmar,28777342,Import,China,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",NA,Logistics
2001,Namibia,30283320,Import,Zimbabwe,8704,Vehicles; for the transport of goods,NA,Logistics
2001,Netherlands,82811505,Export,Portugal,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",18811,Mining
2001,Netherlands,81043989,Export,Congo,8701,Tractors; (other than tractors of heading no 8709),70764,Logistics
2001,Netherlands,80255892,Export,Oman,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",896,Mining
2001,Netherlands,80829550,Export,United Kingdom,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",946809,Mining
2001,Netherlands,84898278,Export,Romania,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",60911,Agriculture
2001,Netherlands,76129800,Export,Italy,8701,Tractors; (other than tractors of heading no 8709),132897234,Logistics
2001,Netherlands,79075988,Export,France,8701,Tractors; (other than tractors of heading no 8709),180244852,Logistics
2001,Netherlands,91749979,Export,Côte d'Ivoire,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",9853,Logistics
2001,New Caledonia,28605463,Import,Thailand,8704,Vehicles; for the transport of goods,NA,Logistics
2001,New Zealand,32193291,Import,Ireland,8434,Milking machines and dairy machinery,NA,Agriculture
2001,New Zealand,42786370,Import,Denmark,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",NA,Logistics
2001,New Zealand,43879207,Import,Switzerland,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2001,Nicaragua,92092641,Export,Mexico,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",143001,Logistics
2001,Niger,38329939,Import,Nigeria,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",NA,Agriculture
2001,Nigeria,27267021,Import,Mongolia,8704,Vehicles; for the transport of goods,NA,Logistics
2001,North Macedonia,34562458,Import,Slovakia,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",0,Agriculture
2001,Norway,35552135,Import,Denmark,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",0,Agriculture
2001,Norway,76718925,Export,Jamaica,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",16757.759,Logistics
2001,Norway,78466179,Export,Spain,8704,Vehicles; for the transport of goods,202336.991,Logistics
2001,Oman,81236861,Export,Qatar,8704,Vehicles; for the transport of goods,1368325,Logistics
2001,Panama,35354166,Import,Venezuela,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",NA,Agriculture
2001,Papua New Guinea,79464149,Export,Solomon Isds,8704,Vehicles; for the transport of goods,127604,Logistics
2001,Paraguay,41957554,Import,USA,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",8915,Logistics
2001,Peru,40181968,Import,Canada,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2001,Philippines,91587074,Export,Aruba,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",19400,Logistics
2001,Philippines,85529161,Export,Papua New Guinea,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",62855,Agriculture
2001,Poland,94574412,Export,Ukraine,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",1215000,Logistics
2001,Poland,36336547,Import,Netherlands,8434,Milking machines and dairy machinery,NA,Agriculture
2001,Portugal,42367300,Import,Germany,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,NA,Logistics
2001,Portugal,92911156,Export,Barbados,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",71601,Logistics
2001,Qatar,25910026,Import,Austria,8704,Vehicles; for the transport of goods,NA,Logistics
2001,Rep. of Korea,76495369,Export,Belgium,8704,Vehicles; for the transport of goods,1500167,Logistics
2001,Rep. of Korea,81021322,Export,Thailand,8701,Tractors; (other than tractors of heading no 8709),138562,Logistics
2001,Rep. of Korea,39219065,Import,Austria,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",NA,Logistics
2001,Rep. of Korea,27415655,Import,France,8701,Tractors; (other than tractors of heading no 8709),NA,Logistics
2001,Rep. of Moldova,34545974,Import,Germany,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",NA,Agriculture
2001,Romania,82794794,Export,USA,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",90086.5,Agriculture
2001,Romania,88222182,Export,Netherlands,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",2770.68,Agriculture
2001,Russian Federation,96060339,Export,Italy,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",2200,Logistics
2001,Russian Federation,75902015,Export,Türkiye,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",7860,Logistics
2001,Russian Federation,42497480,Import,France,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,NA,Logistics
2001,Russian Federation,84038867,Export,Rep. of Korea,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",650,Agriculture
2001,Rwanda,29758645,Import,United Arab Emirates,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2001,Saint Kitts and Nevis,30091056,Import,Germany,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2001,Saint Lucia,40037118,Import,United Kingdom,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",NA,Logistics
2001,Saint Vincent and the Grenadines,80422256,Export,Dominica,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",69333,Logistics
2001,Samoa,35333296,Import,New Zealand,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",NA,Agriculture
2001,Sao Tome and Principe,35135159,Import,Belgium,843039,Coal or rock cutters and tunnelling machinery; not self-propelled,NA,Agriculture
2001,Saudi Arabia,26240485,Import,United Kingdom,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
2001,Senegal,37312710,Import,Portugal,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",NA,Agriculture
